product_id,product_name,tags
B0949FPSFY,"Bulfyss Stainless Steel Digital Kitchen Weighing Scale & Food Weight Machine for Diet, Nutrition, Health, Fitness, Baking & Cooking (5Kgs, Stainless Steel, 2 Years Warranty)",bulfyss stainless steel digit kitchen weigh scale & food weight machin diet nutrit health fit bake & cook (5kg stainless steel 2 year warranty) home&kitchen kitchen&homeappli smallkitchenappli digitalkitchenscal ₹1 999 4.1 2162 ✔[accur weight]: made 4 japanese-precis sensor digit kitchen scale give accur weight everi singl time. don’t settl scale low-qual materials. use food grade 304 stainless steel other made plastic.|✔[sup smart features]: bulfyss new scale come tare instant unit convers 6 units. feather-light build gorgeou backlit lcd display anti-fingerprint technology. plu turn automat 2 minut case left on. (g kg lb oz ml milk ml)|✔[sleek upgrad design]: new thinner version breez clean look beauti sit kitchen counter. sleek petit build elimin clutter give easi storage. made lightweight materi carri around.|✔[trust pros]: food scale use endors celebr chef around world. mean get amaz servic qualiti assur dedic them. trust you. measur max 5 kg minimum - 1g.|✔[shop confidence]: peac mind product great qualiti & it’ warrant 2 year. batteri includ convenience. helthgeni product - receiv look good. product seem good. batteri pack separ insid leaked. wonder ... good plastic good now. awesom product valu money one million receiv look good price range. use month updat review. batteri leak insid packing. put new one wonder scale mean great look good accuraci lightweight skinni easi store easi clean.so far good but:th 'durabl 304 stainless steel construction' half true promise. top plate obvious metal bodi also obvious plastic.would even mind littl deviat promis realiti know market messag read durabl stainless steel top plate fell apart remain plastic part machin even 4 month use. seem simpli somehow glu top (with 4 glue strips) glue work anymor due whatev reason (didn't remov fell apart vertic storag 4 month use). weight still work press metal plate correctli back top soon store plate separ part. assembl thing everi singl use pain i.t.a. expected.that' give final anoth brand chanc complet review. time durabl stainless steel construct want ... let tri differ construct even hundr buck cheaper thing (both price 60% reduc today). keep 5 month without break good deal compar one it? plastic product receiv good. start use it. updat futur pro cons. easi use good product refer friend use month much sure accuraci reffer valu money
B08F47T4X5,"VR 18 Pcs - 3 Different Size Plastic Food Snack Bag Pouch Clip Sealer Large, Medium, Small Plastic Snack Seal Sealing Bag Clips Vacuum Sealer (Set of 18, Multi-Color) (Multicolor)",vr 18 pc - 3 differ size plastic food snack bag pouch clip sealer larg medium small plastic snack seal seal bag clip vacuum sealer (set 18 multi-color) (multicolor) home&kitchen kitchen&homeappli smallkitchenappli vacuumseal ₹89 4.2 19621 multi-purpose: use seal type food bag storag potato chip snack bag bread coffe bag frozen food bag etc.|perfect tightli seal store type food snack food stay fresh tastier longer|s deal! : fast easi use grip strong reli clip keep bag perfectli seal minimum effort. alway good seal clipper kitchen!|practicability: conveni durabl reusable. seal clip provid choic meet differ needs. enjoy fresh food long time keep healthier lifestyle.|cont : 18 piec (3 size x 6 pc each) nice work best valu money valu money use product good kitchen product good good product good color full complet live go use everyon engineering. wish come good colour too. work fine light polythen bag suitabl heavi grade plastic bags. get job done. plastic’ show deform hing part. worri life product. valu money qualiti also good use qualiti product say durabl good look clip job well. easier much econom buy boxes.... good product must buy amazon.... nice product product overal good
B01M0505SJ,Orient Electric Apex-FX 1200mm Ultra High Speed 400 RPM Ceiling Fan (Brown),orient electr apex-fx 1200mm ultra high speed 400 rpm ceil fan (brown) home&kitchen heat cooling&airqu fan ceilingfan ₹2 485 4.1 19998 high speed: superior air deliveri high-spe airflow 400 rpm high air deliveri 210 cmm.|superior components: 100% copper motor doubl ball bear technolog smooth operations.|corrosion-free: powder-co rib blade assur strength longer life.|stylish elegant: metal finish motor ring blade trim add decor room.|packag includ 1 ceil fan 1 warranti card 1 instruct manual.|warranty: 2 year manufactur warranty. comparisingli slim fan speed air deliveri good 👍 qualiti product given price reliable. favourit fan correct need product descript good product nice👍👏😊 good rang click sound slow speed instal nut & bolt appropri size may built slightli heavi design better look air delivery. overal satisfi price around 1400/-. product excel given price perform cool. amaz fan qualiti good awesom speed product discript say 400rpm 380rpm fan bit sound. nonetheless good product overall. nice👍👏👏 valu money instal part adequ make click sound low speed (anyth full speed. live everyth ok
B08D6RCM3Q,"PrettyKrafts Folding Laundry Basket for Clothes with Lid & Handle, Toys Organiser, 75 Litre, (Pack of 1), Mushroom Print",prettykraft fold laundri basket cloth lid & handl toy organis 75 litr (pack 1) mushroom print home&kitchen homestorage&organ laundryorgan laundrybasket ₹899 4.1 1051 multifunct laundri bag - use home apart bathroom student' dormitori hostels. also help store stuff umbrella toy shoe etc make room look clean tidi save space|ne assembl - fold use. volume: 75 litre. packag contain 1 laundri basket.|high qualiti - made non-woven fabric strong durabl stitch environment friendli durabl wear tear-resist fabric anti-wrinkle-fre lightweight|fold storag contain - box foldabl space-sav easi set conveni carry. fold use|dimension: length(15)inch x width(14)inch x height(21.5)inch|remov lid - laundri box come match lid prevent dust settl store content bring decor look overal good purchas good good purchas ok hi upar ka dhakkan bahut acchi qualiti ka nahi hi nice must product home...gud capac nice look decent buy good product overal good purchas smell use upto first week. keep sun later use otherwis cloth may smell good good keep laundri & toys. could better bigger size available. bad invest money product. accha hi good product fabric sturdi solv purpos laundri bag. nice color. worth money..veri nice product sturdy!
B009P2LITG,"Bajaj Majesty RX11 2000 Watts Heat Convector Room Heater (White, ISI Approved)",bajaj majesti rx11 2000 watt heat convector room heater (white isi approved) home&kitchen heat cooling&airqu roomheat electricheat ₹3 279 4.1 1716 instant warmth: 2000 watt heat convector room heater ensur comfort chilli winters. rate voltage-230 v|person comfort: custom heat need adjust thermostat two heat set (1000 w/ 2000 w) cord type:- pvc|peac mind: featur auto thermal shutoff thermal fuse prevent overheating|conveni & elegant: rx10 come two way instal horizont vertical|multitasking: act heater winter person fan summer|reli & safe: room heater depend also come 2 year warranty|adjust thermostat desir temperatur use winter / cold deason socket requir nice good qualiti handi handi easi use like good write review use month. product realli help winter season / feel cold.adjust heat temp base power watt available.ther regul avail adjust fan speed work design. work like / function test heater work fine 15amp socket required. product good good qualiti good one procduct handi light weight. also use ti bed easily. light weight work effici worth everi penny. i'm love it. hope longev good. good
B00V9NHDI4,"Eureka Forbes Trendy Zip 1000 Watts powerful suction vacuum cleaner with resuable dust bag & 5 accessories,1 year warrantycompact,light weight & easy to use (Black)",eureka forb trendi zip 1000 watt power suction vacuum cleaner resuabl dust bag & 5 accessori 1 year warrantycompact light weight & easi use (black) home&kitchen kitchen&homeappli vacuum cleaning&iron vacuums&floorcar vacuum canistervacuum ₹3 799 3.9 32931 post purchas virtual demo provid product .a dedic custom servic execut assign give live demo product video call|trendi zip canist vaccum cleaner daili clean need get rid deep embed dirt & dust|th product free reusabl dust bags|th product easi use foot oper power on-off & auto cord winder switch automat wind cord protectr wire damage|thi vacuum cleaner dust bag full indic indic dust bag full time dirt disposal|thi vacuum cleaner 5 accessori variou clean needs|clean multipl surfaces: use tile wooden floor rug carpet sofa fabric upholsteri more. product 1 year warranti manufactur defect decent product handi easi use good product dustbag review good product budget price nice compact product offic use. good product great procut u r look regular use. work well clean carpet week. suction power strong n also cabl cord small. rest good product week use. happi product quality. team support give product demo especi thank ms.priya wonder demo. product good suction power & easi functioning. demo priya eureka forb turn great. explain function well. happi purchase!! buy dustbag eureka forb rapid clean 1150 watt power suction vacuum cleaner ? good effect clean sofa mattress & window curtains. clean power best build qualiti also excel gener nois operating. good product good demo provid priya. worth it.
B07WGPBXY9,"Pigeon by Stovekraft Quartz Electric Kettle (14299) 1.7 Litre with Stainless Steel Body, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)",pigeon stovekraft quartz electr kettl (14299) 1.7 litr stainless steel bodi use boil water make tea coffe instant noodl soup etc. 1500 watt (silver) home&kitchen kitchen&homeappli smallkitchenappli kettles&hotwaterdispens electrickettl ₹1 249 3.9 17424 hygien stainless steel body: make hot water green tea lemon water soup pigeon quartz stainless steel electr kettl 1.7 litr less effort minutes|singl push flip glass lid: singl touch lock glass lid mechan pigeon quartz electr kettl 1.7 litr ensur quick seal prevent steam escap water boil time.|360 degre rotat base: 360° rotat swivel power base pigeon quartz electr kettl 1.7 litr allow plug direct desir jug handl position. base help eas movement carri serv hot water.|auto cut off: kettl illumin power indic glow power switch pigeon quartz electr kettl 1.7 litr automat off. automat cut featur cut power suppli water boiled. protect applianc damag make safe improv lifespan electr kettle.|cool touch handle: eleg heat resist handl make eas movement pigeon quartz electr kettl 1.7 litr extrem durabl usag hassle.|240 voltag power requir 1500 watt power consumpt capac 1.7 litre|1 year warranti manufavtur nice product need improv length cord water hot minutes. good product problem kettle. good product 👍 good perform good product cord length short. plug near switch only. easi clean. overal nice product. cord length best price brand. thank amazon easi clean. cord length sufficient. steel bodi look bit fragile. overal good product go it.👍 kettl scale alot. white particl float water boiling. week. scale much. use good water borewel water. remedy? replac kettl give new better one?pleas let tk know soon possible. thank you. good product 👍 moici heat good size easi clean
B00KRCBA6E,Maharaja Whiteline Lava Neo 1200-Watts Halogen Heater (White and Red),maharaja whitelin lava neo 1200-watt halogen heater (white red) home&kitchen heat cooling&airqu roomheat ₹5 000 3.8 1889 meant spot heating|room size: upto 150 sq ft|conveni effici shock proof 180 degre rotat isi certified|3 heat set 3 halogen rods|warranty: 2 year product|power: 1200 watt oper voltage: 230 volts|includes: halogen heater instruct manual custom care list guarante card good product one month gone buy light extra ?????????? best product wast product receiv broken product built qualiti good buy. maharaja cheater compani job one concern!!! valu money. amazon deliveri super use one month two light gone product good easi use..onli issu tube bright stand poor qualiti box show 400w 800w 1200w step show 400w beliv product.how buy separ light pleas buy maharaja whitelin product. bye room heater januari 2022. decemb 2022 one rod stopped. complaint maharaja custom care refus chang rod free cost. say rod warranty. box warranty. maharaja cheater company. concern first base heater made plastic plastic base need screw metal heater bodi 2 screws. sinc heater bodi metal tall weight connect plastic base feel robust/dur enough shake touched.els look good rest depend long lasts. stand need sturdi lean back flat surface. otherwis good product 15x15 ft room @1200w.
B0B3X2BY3M,Crompton Gracee 5-L Instant Water Heater (Geyser),crompton grace 5-l instant water heater (geyser) home&kitchen heat cooling&airqu waterheaters&geys instantwaterheat ₹7 299 4 10324 product: crompton' 5l instant water heater fast heat function|techn specifications: wattage: 3000w; capacity: 5l; pressur 6.5 bar|warranty: 5 year warranti tank 2 year warranti element 2 year warranti product provid crompton date purchase|4 level safety: steam thermostat automat thermal cut-out pressur releas valv fusibl plug ensur complet safety.|anti-rust: rust free pp bodi along weldless tank design enhanc resist corros ensur long life best geyser hai sast dam mein mera experi isk sath achcha raha nice product good product work expect good product quick good custom servic good product work iska tapman vagaira sab achcha hai instal karn mein lagbhag 5 minut bu lagta hai aur aapka geyser readi ye good product product good instal work expected. good product. good product easi instal thank-you amazon order applianc ..first buy pipe accessori worth rs 1000 bc includ instal workingbut fortun rais complaint crompton servic center resolut quick technician came resolv issu within hour polit good workthank mr. tanvir raza quick servicealthough product work perfectli fine now... easi instal easi go it..!
B00F159RIK,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, Black",bajaj dx-2 600w dri iron advanc solepl anti-bacteri german coat technolog black home&kitchen kitchen&homeappli vacuum cleaning&iron iron steamers&accessori iron dryiron ₹625 4.2 5355 non-stick coat sole plate|sup clean surfac finish|extra lift back easi glide cloth extra light weight|cool touch handl comfort grip|180 degre swivel cord|warranty: 2 year product|power: 600 watts; oper voltage: 230 volt good product ok. to. use good offer price 485r quoliti good. nice job nice good iron otuo disconnect. good product packag poor nice product good quoliti good usful. product good work complet safe use size small nice product look good quick heat outo disconect pouwer. good excel fast heat build qualiti good
B08MV82R99,Bajaj Waterproof 1500 Watts Immersion Rod Heater,bajaj waterproof 1500 watt immers rod heater home&kitchen heat cooling&airqu waterheaters&geys immersionrod ₹1 020 4.1 3366 power: 1500 watts|warranty: 2 year warranti product|wat proof seal termin safeti longer life|plast handl prevent shock & rust|includes: 1 unit immers rod instruct manual warranti card highli time consumption..... slowli good. cord length ok jack point differ use product good product good good इस road heater से एक बाल्टी पानी गर्म करने में कम से कम 20 मिनट लगते हैं जिसमे काफी बिजली कंज्यूम होती है. इसका दाम भी ज्यादा है इसका दाम ₹ 500/- तक होना चाहिए.it take least 20 minut heat bucket water road heater consum lot electricity. use good quality. good nice product good product price impress easi use anyon easili use buy good product good
B09VKWGZD7,"AGARO Supreme High Pressure Washer, 1800 Watts, 120 Bars, 6.5L/Min Flow Rate, 8 Meters Outlet Hose, Portable, for Car,Bike and Home Cleaning Purpose, Black and Orange",agaro suprem high pressur washer 1800 watt 120 bar 6.5l/min flow rate 8 meter outlet hose portabl car bike home clean purpos black orang home&kitchen kitchen&homeappli vacuum cleaning&iron pressurewash steam&windowclean ₹8 990 4.3 1017 includ 3 meter inlet pipe 8 meter outlet hose spray gun extens rod 1 inlet filter 1 inlet connector 1 tap connector 1 bucket water filter foam spray bottle|1800 watt high pressur washer remov stubborn dirt oil junk sticki dust 120 bar high pressur quickli easili voltage: 230v|9.05 kg weight 6.5 litres/min water flow allow clean larg surfac lesser time|8 meter outlet hose come 250 ml foam bottl allow easili appli foam directli machine|automat shut pump trigger engag save energi prolong pump life|1 year warranti good machin budget good product... experi good product good machin insuch price rang overal good product.easi use good product compar price range..and perform satifactori use product good build qualiti pros:1. small size machine.2. good machin low price.3. water pressur good.4. water pressur set differ modes.5. inlet pipe come with.6. length outlet pipe sufficient.7. length electr wire sufficient.8. spray gun easi use.9. water filter also come inlet pipe.10. packag machin come nice doubl box.cons:1. sound machin high.2. size shampoo bottl small.3. length inlet pipe short.4. trigger water spray gun push continu use. would nice devic could hold trigger.5. qualiti connector inlet pipe suppli machin good.6. inform manual enough. like power generates.. mindblow power machin cost 5000!!!i use today.. notic bit heat produc motor.. sure common... heating.. like everyth came product... must recommend hometo wash car' bikenois low compar an easi setup good machin work super fine though shampoo dispens came broken box easi assembl use good product price range. nois level medium easi assembl use. useful.easi assemble. perform also good product perform ok
B009P2LK80,"Bajaj Deluxe 2000 Watts Halogen Room Heater (Steel, ISI Approved), Multicolor",bajaj delux 2000 watt halogen room heater (steel isi approved) multicolor home&kitchen heat cooling&airqu roomheat halogenheat ₹1 639 3.7 787 radiant warmth: ideal use small room 2 watt heater provid instant heat winters. coat type : powder|person comfort: custom heat need adjust thermostat two heat set (1 w/ 2 w)|peac mind: featur cotton braid cord safeti nickel chromium plate mesh grid effect heating|conveni & elegant: room heater come ss reflector tilt leg easi mobility|reli & safe: room heater depend also come 2 year warranty|two heat set ; neat & clean oper ; rate voltage: 23 v ; cord type: cotton braid ; effect cord length (in meters): 1.5 ; cord plug material: mold pp fill overal good product valu money 👍 brand heater good product home room heater repair all. electr current pass entir bodi one rod work solut product nice. bigger socket plug easli avail corners.it suffocating. go howev know consum lot electr buy live punjab upto 300 unit free ..hehe earlier bought again. help keep place realli warm good product winter kid much ecectr devic prone damag fault possibl repaired. unfortun product option purchas went complet waste. first thing firstit' bad heater provid plenti warmth.howev unit receiv one major rather fatal issue. current pass entir bodi front grill area near handl back. can't hold without get electr shock running. turn knob simpli move one posit anoth would need unplug power sourc first. otherwis fatal. use night keep reach otherwis wake night drink water anyth els might accident touch die. home children need extra protective.now sure whether fault unit gener problem type heaters. request replac let' see replac unit works. i'll updat review accordingly. heater one rod work call bajaj custom care number given pamphlet person came bajaj issu solv
B00A7PLVU6,Orpat HHB-100E WOB 250-Watt Hand Blender (White),orpat hhb-100e wob 250-watt hand blender (white) home&kitchen kitchen&homeappli smallkitchenappli handblend ₹899 4.2 18462 product requir installation. pleas contact brand custom care product relat queires. custom servic number: +91-02822-230491 / 02822-391391|uniqu comfort grip frequenc 50 hz functions: beating. pure : yes|easi store wash stainless steel blade|a handi applianc reduc time spend kitchen take care chop blend mix task touch button|smooth safe switch sleek & strong|eleg design|18000 rpm nice product littl bit costli good valu money ok good product nice product use everi work like chatni shake blend etc must tri it. use sinc 2019 speed gud nd easi handl use qualiti okay price. ok good product nice product easi use use everything.it oreral great 👍 bought 2019 use everyday. face problem simpl glitch years. still market would highli recommend.
B0B25DJ352,"GILTON Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming, Cooking Also Boiling and Frying, Multi Color","gilton egg boiler electr automat 7 egg poacher steam cook also boil fri multi color home&kitchen kitchen&homeappli smallkitchenappli eggboil ₹1 199 4.3 629 cook 7 egg soft medium hard boil firm save time water. egg come consist perfect shell easi peel clean super easy!|thi egg boiler take 10 minut cook egg fill measur cup water desir done press power button within minut egg ""egg-celent!"" fun simpl use famili member ages!|multi-funct egg shelf design vari size egg steam automat cut - function|y consist prepar egg way like without fat oil. good product worth cast use batchelor product qualiti good like product valu money verri use ful good product easi use look nice excel product occupi space easi kept wire length feel bad bcz short. like mani thing product like qualiti colour easi use import thing budget valu money one buy satisfi product use product thank amazon good product easi use shape product look nice. well use egg poacher . use extens mani day would like say perfect devic boil egg . cost i'd never expect kind excel product qualiti .i realli satisfi product look forward buy anoth brother .i suggest everyon go without doubt ."
B013B2WGT6,"HealthSense Chef-Mate KS 33 Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking with Free Bowl, 1 Year Warranty & Batteries Included",healthsens chef-mat ks 33 digit kitchen weigh scale & food weight machin health fit home bake & cook free bowl 1 year warranti & batteri includ home&kitchen kitchen&homeappli smallkitchenappli digitalkitchenscal ₹1 899 4.3 15276 multipl units: chef-mat ks 33 kitchen scale effici weigh g ml lb:oz fl’oz. simpli touch unit button desir conversion.|tar function: function allow set scale zero bowl alreadi place scale weigh liquid fragil ingredients.|high precision: scale built high precis sensor give right measur aid cooking.|dimensions: chef-mat ks 33 kitchen scale: 15.5 x 21.7 cm | bpa free bowl: 18 x 6.3 cm | display size: 6.6 x 2.9.|box contents: chef-mat ks 33 kitchen scale 1 bpa free bowl 2 aaa batteri warranti card instruct manual. light weight. almost accur measurements. easi use point! highli recommend product..just need minor advanc featur measur liquid receiv decent condit good machin precis great product excel scale good product option extend warranti 6 months. relat packag littl disappoint abl make new use product. made sure scratch product. come amazon box though. product use use light weight. bowl add-on scale use without well. amaz product... good accuracy...easi carri everywhere..just need improv weigh liquid ml water' ml equal gm rest liquid densiti machin still show ml gm.. touch work fine. machin realli good job good precision. it’ also light weight quit easi handle. it’ littl bit overpr compact easi use scale. even multipl unit backlight. use day day kitchen recipes.i like much. like product
B097RJ867P,"PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, 7 Pre-set Menu, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",philip digit air fryer hd9252/90 touch panel use 90% less fat 7 pre-set menu 1400w 4.1 liter rapid air technolog (black) larg home&kitchen kitchen&homeappli smallkitchenappli deepfatfry airfryer ₹11 595 4.4 2981 philip airfryer hd9252/90 (larg 4.1 l) let cook great tast food 90% less fat*|pat rapid air technolog uniqu starfish design pan ensur evenli fri result without flip food|fry. bake. grill. roast. even reheat!|touch screen 7 preset keep warm function. tri new recip touch button.|auto-shut function basket removed|extra-long 1.8 cord length easi placement kitchen|dishwasher-saf easy-to-clean healthi altern tradit deep fri new use equip kitchen nice product. must healthier cook best class air fryer philip nice product oil free cook use product less oil food eat quick snack machin bit time consum compar tradit oil frying. fri meat veget without oil. even prepar fryum without oil. nice product. philip qualiti alway outstanding. ye indian household r&d need suitabl recipes. result amazing. almost zero oil almost taste. quit healthi option health-consci peopl bake dish less oil. chicken fri dish cook this. great french frys. yet anoth good product philip best qualiti price rang & capac cook fri brush littl oil result amazing. good product mid age peopl stay healthi enjoy everyth food. 40. hope cook good food post videos. go it. nice product! easi use nd keep healthi also. easi use clean oper good use easi healthi snack 20 min
B091V8HK8Z,"Milton Go Electro 2.0 Stainless Steel Electric Kettle, 1 Piece, 2 Litres, Silver | Power Indicator | 1500 Watts | Auto Cut-off | Detachable 360 Degree Connector | Boiler for Water",milton go electro 2.0 stainless steel electr kettl 1 piec 2 litr silver | power indic | 1500 watt | auto cut-off | detach 360 degre connector | boiler water home&kitchen kitchen&homeappli smallkitchenappli kettles&hotwaterdispens electrickettl ₹1 750 3.8 2466 electr kettl handi applianc make work easi less time-taking. ergonom design bodi conveni spout make easi pour. easili quickli use prepar coffe hot tea milk etc anytim anywhere.|thi product 1 year warranti date retail purchas manufactur defect materi workmanship. warranti cover damag result accid mishandl tamper mechanism. warranti valid produc origin bill endors seller.|material: stainless steel color: silver packag contents: 1 - piec insta electr kettl (2 litres)|just place kettl wherev feel conveni make favorit beverag within short span time. power indic suggest on/off conveni on-off button. automat shut-off safeti power saving.|sturdi handl let touch immedi stop function without worri burn hands. wide mouth easi clean hind lid convenience. supply: 230 volt ac 50 hz. power: 1500 watts. good budget good product cord length cord length short product good power cabl short !!! valu money 💰 short wire cord length smallpleas add longer cord product good temperatur control also good use around 1 month go keep mind cord length short product good power cabl less 30 cm length. difficult use it. tea/coffe
B071VNHMX2,Philips Daily Collection HD2582/00 830-Watt 2-Slice Pop-up Toaster (White),philip daili collect hd2582/00 830-watt 2-slice pop-up toaster (white) home&kitchen kitchen&homeappli smallkitchenappli pop-uptoast ₹2 095 4.5 7949 frequency: 50-60 hz wattage: 830 w integr cord storag oper voltage: 220 - 240 volts. power : 760-900 w good toaster seamless. undoubtedli best good product everyth nice okayish use home. valu money good pop-up toaster. bun warmer featur nice addit wonder product. work said. brown bread evenly. pop work fine. cord short. keep toaster invert vessel reach plug point bought return bajaj qtr-3 immedi unbox due build qualiti issues.i regret decis return desi one intern beauty.build qualiti look superb. one improv could inclus led indicator.bi way two knobs- one toast one grill. overal bang buck would recommend everyth sometim bread gest toast nice highest heat sometim burns. toaster look good easi use. nice product good product. bun warm featur look useful. temperatur control work well wonder product 👍
B08MVSGXMY,Crompton Insta Comfy 800 Watt Room Heater with 2 Heat Settings(Grey Blue),crompton insta comfi 800 watt room heater 2 heat settings(grey blue) home&kitchen heat cooling&airqu roomheat electricheat ₹2 300 3.8 95 advanc quartz tube get quickli heat dual heat set featur allow adjust temperatur per comfort|fus eleg sleek design goe well décor|high effici quick heat quartz rod two set 400w+400w|rust free stainless steel reflector along tip-ov proctect safer experience|an isi approv product power shock proof bodi carri handle|pow requir - 200-220e 50hz 800w two set 400w+400w|warranty: 1 year warranti provid crompton date purchas cover manufactur defect kindli read usermanu detail good product nice product good qualiti 👌👌 use care fear load nice safeti switch work witch requir chang stainless steel make reflector ! bullshit product sinc start use find good product. good qualiti handi light portabl safe heater. rod consum 400 watt power may take risk keep one rod hour togeth risk heat cabl mcb breakdown fire. plug five amper ordinari domest socket without 15 amper power supply. nice like reflector stainless steel make henc descript web match. howev return item wast time. never buy product use one week plastic frame melt make smooki smellotherwis mech. engg crompton alreay made great name motor pump
B00H0B29DI,USHA Heat Convector 812 T 2000-Watt with Instant Heating Feature (Black),"usha heat convector 812 2000-watt instant heat featur (black) home&kitchen heat cooling&airqu roomheat heatconvector ₹2 990 3.8 1558 meant spot heating|id small room i.e. 12 sq. ft|twin turbo design fast & effici heating|sid vent draw air easily|isi mark|inbuilt fan ensur instant heating|custom care number: 18133111 buy this? read find .... good one good best product stop work 18day worst sale servic perfect price seem high solid one .better best one. seller: cloudtail india privat limitedprice: 2200/- (price drop low 1700/-)delivery: one day prime bangalorepackage: big carton box air pack damagerecommended: yesreturnable: yesroom heater one need?~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~befor review let know one buy. oil heater best buy worth spend place weather colder 3 month well 10 deg. normal winter use recommend buy convect type heater fan thermostat. pleas avoid conduct base one (they consum less power cheap slow plu burn oxygen). also note whichev buy make sure thermostat setting!product review:~~~~~~~~~~~~~thi product usha convect type room heater list featur information.♦ twin blade fan♦ thermostat built-in (like ac turn on/off per temp changes)♦ 1000w/2000w oper (2000w mean faster heating)♦ fan mode normal tabl fan type! (can't adjust speed/ on-off)♦ power led operates♦ fan nois high bit annoy room calm♦ 15a power plug 1m cord length♦ retract stand elev height 2 inches♦ 1 year warranti productth room heater use power fan spread heat. swing option directional. must posit correctli securely. thermostat option good suggest buyer buy thermostat help reduc eb bill well give comfort weather inside. thermostat accur like air condition works. user manual give clear inform use it.how set up?~~~~~~~~~~~♠ power select 1000w/2000w (the switch easi operate)♠ set thermostat switch max (anti-clockwise)♠ let heater run till feel comfort (warm inside)♠ reduc thermostat slowli till point unit turn off♠ leav set undisturb let heater till morning--> note mistakenli set wrongli turn-off turn-on. follow step above.i use sleep room 12x12 size. bangalor 20-21 deg night drop low anoth week took 20-30 minut bring 26-27 deg 1000w almost close room. pleas note place room temperatur (not outsid temp) well expos sunlight take long time reach comfort temperature. case use 2000 w setting. burn oxygen reduc rel humid caus dryness keep bucket better tray water help. must keep window slightli open never use close room.5a 15a?~~~~~~~~i see main problem mani hous 15a wash machin ac socket easili reachable. unit plug 15a socket. reason oper 230v unit 5a socket draw maximum 1150 watt (230v x 5a) socket. howev sinc unit oper also 2000w requir 15a could provid ~3000w (230v x 15a) like ac etc. howev safe use unit normal 5a socket use 1000w always. buy 5a 15a convert socket use this. worri work fine never use 2000w though (if hous mcb tripper much safe).tips:~~~~>> alway keep space 4 side heater unit>> first tri fan unit 10 minut use heater (use long storag )>> keep window slightli open fresh air>> air feel dri sometim caus nose irrit dryness. room must ventil ad water tray helpdrawbacks:~~~~~~~~1. fan nois sometim unbear calm room2. averag build qualiti finishingfin words:~~~~~~~~~i recommend product cheap effect unit small medium size room burn oxygen make dri air easili overcome. price could drop around 1700/- sometim pleas check price buying. thank read doubt comment below. first day face minor problem product day day till work minor major issues. happi product 😃😊. good hi purchas usha 812t heater got deliv 29th dec 21. use moder 3-4 hr day.it work fine 18 days. howev 19th day i.e 16jan22 night around half hour run suddenli start make 'khad khad khad...' sound coil red hot. sinc awak switch power main switch. could result burn fire would delay seconds.when pick heater hand look part loosen inside.then next day 17th jan 22 lodg complaint usha custom care na di told technician visit within 48hrs. howev one came 48 hrs. call technician number share usha 19th. technician visit me. upon check found 2 fan one fan loosen complet fallen insid make sound coil get much heated.i relax big problem would fix quickly. surpris plastic coupler fan screw abl hold screw tightly. problem coupler. kind qualiti within day usag screw automat loosenrd coupler abl hold anymore?ad surpris technician new coupler replacement. said check tomorrow come back part available. came back. call next day said part avail inform compani can't say available.so call usha custom care said ""ye techinician report part available"" na dwe forward request servic team arrang part asap.sinc call usha custom care well techinician everyday throw ball other.usha custom care worst say everytim forward request concern depart soon part avail replaced. ask mani day may take can't keep wait month said can't say would available.sinc cold nowaday heater work use purchas usha heater.if replac month winter would alreadi pass then.thi worst sale servic big brand like usha expect usha. basic part avail servic center use send technician empti handed?from never recommend usha anyon usha repres read post request servic heater asap.thank go ahead 🤩 cord short requir 16 amp plug point. eat avail oxygen close room use sinc one year found fit hous use."
